CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment,AOV,Purchase_Frequency_Yearly,CLV
14828.0,197,3,2139.76,1,3,5,135,About to Sleep,713.2533333333334,6.479289940828403,4621.375147928996
14829.0,29,4,697.55,4,4,3,443,Loyal Customers,174.3875,4.332344213649852,755.5066765578634
14830.0,53,1,188.88,3,1,1,311,Promising,188.88,1.1661341853035143,220.25942492012777
14834.0,18,6,1720.3,4,5,4,454,Champions,286.71666666666664,6.293103448275863,1804.337643678161
14836.0,10,3,102.44999999999999,5,3,1,531,Lost,34.15,3.075842696629213,105.04002808988763
14837.0,90,4,1649.5,2,4,4,244,Need Attention,412.375,5.2898550724637685,2181.4039855072465
14840.0,268,1,62.85,1,1,1,111,Hibernating,62.85,3.7244897959183674,234.0841836734694
14841.0,53,6,3295.76,3,5,5,355,Loyal Customers,549.2933333333334,6.996805111821086,3843.298402555911
14842.0,44,4,2824.69,3,4,5,345,Loyal Customers,706.1725,4.53416149068323,3201.9001552795035
14844.0,64,4,3189.81,3,4,5,345,Loyal Customers,797.4525,4.8344370860927155,3855.233940397351
14847.0,149,1,309.4,2,1,2,212,Hibernating,309.4,1.6820276497695852,520.4193548387096
14849.0,22,25,7930.54,4,5,5,455,Champions,317.2216,26.526162790697676,8414.671802325582
14850.0,312,1,325.75,1,1,2,112,Hibernating,325.75,6.7592592592592595,2201.828703703704
14851.0,23,2,511.35,4,3,3,433,Potential Loyalists,255.675,2.128279883381924,544.1479591836735
14852.0,58,6,2836.69,3,5,5,355,Loyal Customers,472.7816666666667,7.1103896103896105,3361.661850649351
14853.0,24,2,475.8,4,3,2,432,Potential Loyalists,237.9,2.134502923976608,507.79824561403507
14854.0,78,7,2740.03,2,5,5,255,Need Attention,391.4328571428572,8.871527777777779,3472.6074652777784
14855.0,119,2,645.65,2,3,3,233,Need Attention,322.825,2.9554655870445345,954.0981781376519
14856.0,36,3,1290.53,3,3,4,334,Potential Loyalists,430.1766666666667,3.318181818181818,1427.404393939394
14857.0,60,2,1173.12,3,3,4,334,Potential Loyalists,586.56,2.3856209150326797,1399.3098039215686
14859.0,13,4,1353.74,5,4,4,544,Champions,338.435,4.135977337110481,1399.7594900849858
14860.0,19,1,170.32,4,1,1,411,New Customers,170.32,1.0518731988472623,179.15504322766571
14861.0,52,1,125.79,3,1,1,311,Promising,125.79,1.1624203821656052,146.22085987261147
14862.0,26,2,841.1999999999999,4,3,3,433,Potential Loyalists,420.59999999999997,2.1470588235294117,903.0529411764704
14863.0,29,1,266.76,4,1,2,412,New Customers,266.76,1.083086053412463,288.9240356083086
14865.0,7,2,52.2,5,3,1,531,Lost,26.1,2.033426183844011,53.072423398328695
14866.0,11,12,14389.9,5,5,5,555,Champions,1199.1583333333333,12.338028169014084,14795.249295774647
14867.0,186,3,710.28,1,3,3,133,About to Sleep,236.76,6.083333333333333,1440.29
14868.0,3,8,2953.59,5,5,5,555,Champions,369.19875,8.044077134986226,2969.8632231404963
14869.0,9,2,721.45,5,3,3,533,Potential Loyalists,360.725,2.044817927170868,737.6169467787115
14870.0,262,1,327.25,1,1,2,112,Hibernating,327.25,3.5096153846153846,1148.5216346153845
14871.0,3,4,501.28000000000003,5,4,3,543,Loyal Customers,125.32000000000001,4.022038567493113,504.04187327823695
14873.0,210,1,519.68,1,1,3,113,Lost,519.68,2.33974358974359,1215.9179487179488
14875.0,108,2,1465.3200000000002,2,3,4,234,Need Attention,732.6600000000001,2.8294573643410854,2073.0302325581397
14878.0,13,9,1476.09,5,5,4,554,Champions,164.01,9.305949008498583,1526.2686968838525
14880.0,77,3,690.59,2,3,3,233,Need Attention,230.1966666666667,3.7889273356401385,872.1984429065745
14881.0,20,1,255.4,4,1,2,412,New Customers,255.4,1.0549132947976878,269.4248554913295
14882.0,27,2,589.7,4,3,3,433,Potential Loyalists,294.85,2.1533923303834808,634.9277286135693
14883.0,19,6,761.59,4,5,3,453,Loyal Customers,126.93166666666667,6.311239193083574,801.0961095100865
14885.0,132,1,765.3199999999999,2,1,3,213,Lost,765.3199999999999,1.5598290598290598,1193.768376068376
14886.0,253,1,364.8,1,1,2,112,Hibernating,364.8,3.230088495575221,1178.3362831858408
14887.0,79,1,1862.0,2,1,4,214,Lost,1862.0,1.2717770034843205,2368.048780487805
14888.0,207,1,369.2,1,1,2,112,Hibernating,369.2,2.2955974842767297,847.5345911949686
14889.0,336,1,135.9,1,1,1,111,Hibernating,135.9,12.166666666666666,1653.45
14890.0,254,1,125.65,1,1,1,111,Hibernating,125.65,3.2589285714285716,409.48437500000006
14891.0,148,2,554.38,2,3,3,233,Need Attention,277.19,3.3486238532110093,928.2050458715596
14893.0,10,2,1237.8500000000001,5,3,4,534,Potential Loyalists,618.9250000000001,2.050561797752809,1269.1439606741574
14894.0,85,1,655.75,2,1,3,213,Lost,655.75,1.298932384341637,851.7749110320284
14895.0,8,20,11138.710000000001,5,5,5,555,Champions,556.9355,20.391061452513966,11356.506005586592
14896.0,205,2,468.77000000000004,1,3,2,132,About to Sleep,234.38500000000002,4.53416149068323,1062.739440993789
14897.0,8,4,1366.38,5,4,4,544,Champions,341.595,4.078212290502793,1393.0969273743017
14898.0,23,6,1269.31,4,5,4,454,Champions,211.55166666666665,6.384839650145772,1350.723469387755
14901.0,11,9,1421.29,5,5,4,554,Champions,157.92111111111112,9.253521126760564,1461.3263380281692
14902.0,26,1,332.66,4,1,2,412,New Customers,332.66,1.0735294117647058,357.12029411764706
14903.0,21,5,2795.33,4,4,5,445,Champions,559.066,5.2898550724637685,2957.3781159420296
14904.0,2,2,1025.44,5,3,4,534,Potential Loyalists,512.72,2.0054945054945055,1028.257142857143
14905.0,158,2,616.15,2,3,3,233,Need Attention,308.075,3.5096153846153846,1081.2247596153845
14907.0,3,7,3501.1,5,5,5,555,Champions,500.15714285714284,7.038567493112948,3520.3898071625345
14908.0,74,1,277.8,2,1,2,212,Hibernating,277.8,1.25,347.25
14910.0,3,4,434.35,5,4,2,542,Potential Loyalists,108.5875,4.022038567493113,436.74311294765846
14911.0,1,201,143711.17,5,5,5,555,Champions,714.980945273632,201.0,143711.17
14912.0,17,2,867.85,4,3,3,433,Potential Loyalists,433.925,2.0916905444126073,907.6368194842406
14913.0,36,4,1227.43,3,4,4,344,Loyal Customers,306.8575,4.424242424242424,1357.6119696969697
14915.0,91,2,307.48,2,3,2,232,Need Attention,153.74,2.6545454545454548,408.10981818181824
14916.0,71,4,1268.98,3,4,4,344,Loyal Customers,317.245,4.9491525423728815,1570.0938983050848
14918.0,116,2,1610.15,2,3,4,234,Need Attention,805.075,2.92,2350.819
14920.0,213,2,977.77,1,3,4,134,About to Sleep,488.885,4.771241830065359,2332.5885620915033
14921.0,30,2,1316.07,4,3,4,434,Potential Loyalists,658.035,2.1726190476190474,1429.6593749999997
14923.0,51,1,749.1,3,1,3,313,Lost,749.1,1.1587301587301588,868.0047619047621
14924.0,246,1,310.05,1,1,2,112,Hibernating,310.05,3.0416666666666665,943.06875
14929.0,32,1,223.88,4,1,1,411,New Customers,223.88,1.092814371257485,244.6592814371257
14930.0,109,3,2362.96,2,3,5,235,Need Attention,787.6533333333333,4.260700389105058,3355.9548638132296
14931.0,5,5,1257.68,5,4,4,544,Champions,251.536,5.055401662049861,1271.6155124653737
14932.0,366,1,363.53,1,1,2,112,Hibernating,363.53,inf,inf
14934.0,82,2,1890.94,2,3,4,234,Need Attention,945.47,2.5704225352112675,2430.2573943661973
14935.0,297,1,1784.71,1,1,4,114,Lost,1784.71,5.2898550724637685,9440.857246376812
14936.0,34,8,8137.02,3,5,5,355,Loyal Customers,1017.1275,8.795180722891565,8945.82018072289
14937.0,57,3,1621.88,3,3,4,334,Potential Loyalists,540.6266666666667,3.5436893203883497,1915.8129449838189
14944.0,30,12,5900.25,4,5,5,455,Champions,491.6875,13.035714285714285,6409.497767857142
14946.0,14,1,100.9,4,1,1,411,New Customers,100.9,1.0369318181818181,104.62642045454545
14947.0,72,2,290.82,3,3,2,332,Potential Loyalists,145.41,2.4829931972789114,361.0520408163265
14948.0,23,6,1101.97,4,5,4,454,Champions,183.66166666666666,6.384839650145772,1172.6502915451895
14950.0,19,1,371.2,4,1,2,412,New Customers,371.2,1.0518731988472623,390.45533141210376
14951.0,79,1,311.69,2,1,2,212,Hibernating,311.69,1.2717770034843205,396.4001742160279
14952.0,60,11,8099.49,3,5,5,355,Loyal Customers,736.3172727272727,13.120915032679738,9661.156372549018
14953.0,25,1,285.67,4,1,2,412,New Customers,285.67,1.0703812316715542,305.7758064516129
14954.0,12,1,294.85,5,1,2,512,New Customers,294.85,1.0310734463276836,304.01200564971754
14957.0,253,1,58.49,1,1,1,111,Hibernating,58.49,3.230088495575221,188.9278761061947
14958.0,147,3,483.72999999999996,2,3,2,232,Need Attention,161.2433333333333,5.0,806.2166666666666
14959.0,64,4,695.42,3,4,3,343,Loyal Customers,173.855,4.8344370860927155,840.491059602649
14960.0,8,2,221.27,5,3,1,531,Lost,110.635,2.0391061452513966,225.59650837988826
14961.0,11,9,7044.68,5,5,5,555,Champions,782.7422222222223,9.253521126760564,7243.121690140846
14962.0,271,1,126.7,1,1,1,111,Hibernating,126.7,3.8421052631578947,486.7947368421053
14963.0,10,5,1472.34,5,4,4,544,Champions,294.46799999999996,5.126404494382022,1509.5620786516852
14964.0,247,1,206.21,1,1,1,111,Hibernating,206.21,3.0672268907563027,632.4928571428572
14965.0,96,2,596.09,2,3,3,233,Need Attention,298.045,2.7037037037037037,805.8253703703704
14966.0,15,1,183.02,4,1,1,411,New Customers,183.02,1.03988603988604,190.31994301994303
14967.0,50,1,463.8,3,1,2,312,Promising,463.8,1.1550632911392404,535.7183544303797
14968.0,30,1,147.59,4,1,1,411,New Customers,147.59,1.0863095238095237,160.32842261904761
14970.0,68,4,1592.06,3,4,4,344,Loyal Customers,398.015,4.899328859060403,1950.0063758389263
14971.0,35,3,1097.98,3,3,4,334,Potential Loyalists,365.99333333333334,3.308157099697885,1210.7634441087614
14972.0,128,1,114.77,2,1,1,211,Hibernating,114.77,1.5336134453781514,176.0128151260504
14973.0,107,3,1314.45,2,3,4,234,Need Attention,438.15000000000003,4.227799227799228,1852.4102316602316
14974.0,37,1,89.94,3,1,1,311,Promising,89.94,1.1094224924012157,99.78145896656534
14975.0,57,1,279.94,3,1,2,312,Promising,279.94,1.1812297734627832,330.67346278317154
14976.0,57,7,790.86,3,5,3,353,Loyal Customers,112.98,8.268608414239482,934.1873786407767
14978.0,72,5,1921.3700000000001,3,4,4,344,Loyal Customers,384.274,6.207482993197279,2385.374319727891
14981.0,246,1,102.12,1,1,1,111,Hibernating,102.12,3.0416666666666665,310.615
14984.0,19,2,202.37,4,3,1,431,Lost,101.185,2.1037463976945245,212.86757925072047
14985.0,198,2,292.01,1,3,2,132,About to Sleep,146.005,4.345238095238095,634.426488095238
14987.0,16,2,326.4,4,3,2,432,Potential Loyalists,163.2,2.085714285714286,340.3885714285714
14988.0,212,1,334.54,1,1,2,112,Hibernating,334.54,2.3701298701298703,792.9032467532469
14995.0,39,2,231.98000000000002,3,3,1,331,Lost,115.99000000000001,2.232415902140673,258.9379204892967
14997.0,46,3,546.1999999999999,3,3,3,333,Potential Loyalists,182.06666666666663,3.421875,623.0093749999999
14998.0,170,2,414.87,2,3,2,232,Need Attention,207.435,3.7244897959183674,772.5895408163266
15000.0,48,1,490.52,3,1,3,313,Lost,490.52,1.1477987421383649,563.0182389937107
15002.0,116,4,1641.76,2,4,4,244,Need Attention,410.44,5.84,2396.9696
15004.0,147,1,1220.77,2,1,4,214,Lost,1220.77,1.6666666666666667,2034.6166666666668
15005.0,16,28,6295.37,4,5,5,455,Champions,224.83464285714285,29.200000000000003,6565.171571428572
15006.0,51,1,480.38,3,1,2,312,Promising,480.38,1.1587301587301588,556.6307936507937
15007.0,159,1,156.91,2,1,1,211,Hibernating,156.91,1.7632850241545894,276.67705314009663
15009.0,12,3,1259.43,5,3,4,534,Potential Loyalists,419.81,3.093220338983051,1298.5648305084746
15010.0,36,1,308.94,3,1,2,312,Promising,308.94,1.106060606060606,341.7063636363636
15012.0,54,2,405.04,3,3,2,332,Potential Loyalists,202.52,2.33974358974359,473.84487179487184
15014.0,43,2,257.67,3,3,2,332,Potential Loyalists,128.835,2.260061919504644,291.1750773993808
15016.0,173,1,170.04,2,1,1,211,Hibernating,170.04,1.8911917098445596,321.5782383419689
15017.0,34,1,125.58,3,1,1,311,Promising,125.58,1.0993975903614457,138.06234939759034
15018.0,39,3,496.21000000000004,3,3,3,333,Potential Loyalists,165.40333333333334,3.3486238532110093,553.8735474006116
15019.0,267,1,252.81,1,1,2,112,Hibernating,252.81,3.686868686868687,932.0772727272728
15021.0,9,9,1871.77,5,5,4,554,Champions,207.97444444444443,9.201680672268907,1913.7144257703078
15022.0,12,4,852.39,5,4,3,543,Loyal Customers,213.0975,4.124293785310734,878.8766949152542
15023.0,3,11,6720.41,5,5,5,555,Champions,610.9463636363636,11.06060606060606,6757.437052341597
15024.0,10,10,1636.43,5,5,4,554,Champions,163.643,10.252808988764045,1677.8004213483146
15025.0,33,1,361.96,4,1,2,412,New Customers,361.96,1.0960960960960962,396.74294294294293
15026.0,80,3,469.0,2,3,2,232,Need Attention,156.33333333333334,3.8286713286713288,598.5489510489512
15027.0,31,4,1066.1499999999999,4,4,4,444,Champions,266.53749999999997,4.358208955223881,1161.626119402985
15028.0,8,4,627.13,5,4,3,543,Loyal Customers,156.7825,4.078212290502793,639.3923184357542
15030.0,72,2,518.28,3,3,3,333,Potential Loyalists,259.14,2.4829931972789114,643.4428571428571
15031.0,4,4,653.19,5,4,3,543,Loyal Customers,163.2975,4.033149171270718,658.6031767955802
15032.0,256,3,4959.1,1,3,5,135,About to Sleep,1653.0333333333335,9.954545454545455,16455.195454545457
15033.0,5,10,2557.18,5,5,5,555,Champions,255.718,10.110803324099722,2585.514404432133
15034.0,16,8,4274.16,4,5,5,455,Champions,534.27,8.342857142857143,4457.338285714286
15035.0,90,1,252.73000000000002,2,1,2,212,Hibernating,252.73000000000002,1.3224637681159421,334.2262681159421
15036.0,72,3,429.56,3,3,2,332,Potential Loyalists,143.18666666666667,3.724489795918367,533.2972789115646
15038.0,59,6,685.74,3,5,3,353,Loyal Customers,114.29,7.133550488599349,815.2934853420196
15039.0,10,47,19766.59,5,5,5,555,Champions,420.5657446808511,48.18820224719101,20266.30716292135
15041.0,170,1,179.93,2,1,1,211,Hibernating,179.93,1.8622448979591837,335.07372448979595
15042.0,199,1,135.93,1,1,1,111,Hibernating,135.93,2.18562874251497,297.0925149700599
15043.0,31,1,537.0,4,1,3,413,Lost,537.0,1.0895522388059702,585.0895522388059
15044.0,19,17,7634.7300000000005,4,5,5,455,Champions,449.1017647058824,17.881844380403457,8030.767867435158
15045.0,152,2,735.66,2,3,3,233,Need Attention,367.83,3.411214953271028,1254.7471962616821
15046.0,9,15,5090.42,5,5,5,555,Champions,339.36133333333333,15.336134453781511,5204.491036414565
15047.0,270,1,343.62,1,1,2,112,Hibernating,343.62,3.8020833333333335,1306.471875
15048.0,65,4,381.0,3,4,2,342,Potential Loyalists,95.25,4.850498338870432,462.00996677740864
15049.0,274,1,121.17000000000002,1,1,1,111,Hibernating,121.17000000000002,3.967391304347826,480.72880434782616
15050.0,25,3,1737.69,4,3,4,434,Potential Loyalists,579.23,3.2111436950146626,1859.9907624633431
15051.0,23,3,1383.3600000000001,4,3,4,434,Potential Loyalists,461.12000000000006,3.192419825072886,1472.0886297376094
15052.0,319,1,207.73000000000002,1,1,1,111,Hibernating,207.73000000000002,7.76595744680851,1613.222340425532
15053.0,5,3,693.95,5,3,3,533,Potential Loyalists,231.3166666666667,3.0332409972299166,701.6391966759003
15054.0,12,2,302.1,5,3,2,532,Potential Loyalists,151.05,2.062146892655367,311.48728813559325
15057.0,275,2,1489.5,1,3,4,134,About to Sleep,744.75,8.021978021978022,5974.368131868132
15058.0,25,11,2102.54,4,5,5,455,Champions,191.14,11.774193548387096,2250.519354838709
15059.0,41,9,1337.72,3,5,4,354,Loyal Customers,148.63555555555556,10.107692307692307,1502.3624615384615
15060.0,8,4,294.25,5,4,2,542,Potential Loyalists,73.5625,4.078212290502793,300.00349162011173
15061.0,4,48,54534.14,5,5,5,555,Champions,1136.1279166666666,48.39779005524862,54986.08038674033
15062.0,71,4,987.86,3,4,4,344,Loyal Customers,246.965,4.9491525423728815,1222.2674576271188
15063.0,213,1,370.79999999999995,1,1,2,112,Hibernating,370.79999999999995,2.3856209150326797,884.5882352941176
15065.0,38,4,3158.13,3,4,5,345,Loyal Customers,789.5325,4.451219512195122,3514.3824695121953
15066.0,53,1,893.59,3,1,3,313,Lost,893.59,1.1661341853035143,1042.0458466453674
15067.0,78,3,1744.76,2,3,4,234,Need Attention,581.5866666666667,3.8020833333333335,2211.2409722222224
15068.0,46,2,553.36,3,3,3,333,Potential Loyalists,276.68,2.28125,631.17625
15069.0,179,1,1109.53,2,1,4,214,Lost,1109.53,1.9518716577540107,2165.6601604278076
15070.0,373,1,106.2,1,1,1,111,Hibernating,106.2,-52.142857142857146,-5537.571428571429
15071.0,94,2,982.07,2,3,4,234,Need Attention,491.035,2.6838235294117645,1317.851286764706
15073.0,10,3,1043.41,5,3,4,534,Potential Loyalists,347.80333333333334,3.075842696629213,1069.7883426966291
15074.0,105,1,735.67,2,1,3,213,Lost,735.67,1.3984674329501916,1028.8105363984673
15075.0,78,1,773.03,2,1,3,213,Lost,773.03,1.2673611111111112,979.7081597222223
15076.0,173,1,880.85,2,1,3,213,Lost,880.85,1.8911917098445596,1665.8562176165804
15078.0,7,32,9743.11,5,5,5,555,Champions,304.4721875,32.53481894150418,9905.947493036212
15079.0,213,4,895.61,1,4,3,143,About to Sleep,223.9025,9.542483660130719,2136.585947712418
15081.0,22,5,504.8,4,4,3,443,Loyal Customers,100.96000000000001,5.305232558139536,535.6162790697675
15083.0,257,1,88.2,1,1,1,111,Hibernating,88.2,3.3486238532110093,295.34862385321105
15087.0,282,1,306.94,1,1,2,112,Hibernating,306.94,4.345238095238095,1333.7273809523808
15088.0,21,2,1160.07,4,3,4,434,Potential Loyalists,580.035,2.1159420289855073,1227.3204347826086
15089.0,10,6,2420.84,5,5,5,555,Champions,403.47333333333336,6.151685393258426,2482.041011235955
15090.0,308,1,381.32,1,1,2,112,Hibernating,381.32,6.293103448275862,2399.6862068965515
15091.0,68,1,480.71,3,1,2,312,Promising,480.71,1.2248322147651007,588.7890939597315
15092.0,215,2,457.81,1,3,2,132,About to Sleep,228.905,4.8344370860927155,1106.626821192053
15093.0,18,6,4597.02,4,5,5,455,Champions,766.1700000000001,6.293103448275863,4821.5870689655185
15095.0,104,4,1370.6,2,4,4,244,Need Attention,342.65,5.572519083969466,1909.4236641221373
15096.0,43,1,219.39000000000001,3,1,1,311,Promising,219.39000000000001,1.130030959752322,247.91749226006192
15097.0,4,1,248.08,5,1,1,511,New Customers,248.08,1.0082872928176796,250.13591160220997
15098.0,182,3,39916.5,1,3,5,135,About to Sleep,13305.5,5.951086956521739,79182.1875
15099.0,84,1,410.48,2,1,2,212,Hibernating,410.48,1.2943262411347518,531.295035460993
15100.0,334,3,876.0,1,3,3,133,About to Sleep,292.0,34.21875,9991.875
15101.0,9,2,317.53,5,3,2,532,Potential Loyalists,158.765,2.044817927170868,324.64551820728286
15103.0,31,2,703.36,4,3,3,433,Potential Loyalists,351.68,2.1791044776119404,766.3474626865672
15104.0,197,2,993.54,1,3,4,134,About to Sleep,496.77,4.319526627218935,2145.8112426035505
15105.0,18,7,2298.93,4,5,5,455,Champions,328.4185714285714,7.3419540229885065,2411.2340517241378
15106.0,18,5,1422.52,4,4,4,444,Champions,284.504,5.244252873563219,1492.0109195402301
15107.0,311,6,319.5,1,5,2,152,About to Sleep,53.25,39.81818181818182,2120.318181818182
15108.0,142,4,1300.25,2,4,4,244,Need Attention,325.0625,6.517857142857143,2118.7109375
15109.0,246,1,484.95,1,1,2,112,Hibernating,484.95,3.0416666666666665,1475.0562499999999
15110.0,24,4,996.1,4,4,4,444,Champions,249.025,4.269005847953216,1063.0891812865495
15111.0,29,3,1567.48,4,3,4,434,Potential Loyalists,522.4933333333333,3.249258160237389,1697.7157270029675
15113.0,10,3,3509.43,5,3,5,535,Potential Loyalists,1169.81,3.075842696629213,3598.1515449438198
15114.0,30,10,2760.56,4,5,5,455,Champions,276.056,10.863095238095237,2998.8226190476184
15115.0,18,1,340.11,4,1,2,412,New Customers,340.11,1.0488505747126438,356.7245689655173
15116.0,18,4,1352.75,4,4,4,444,Champions,338.1875,4.195402298850575,1418.8326149425288
15117.0,15,5,1551.78,4,4,4,444,Champions,310.356,5.1994301994302,1613.6743589743592
15118.0,134,1,244.8,2,1,1,211,Hibernating,244.8,1.5732758620689655,385.1379310344828
15119.0,246,1,266.4,1,1,2,112,Hibernating,266.4,3.0416666666666665,810.2999999999998
15120.0,134,1,358.82,2,1,2,212,Hibernating,358.82,1.5732758620689655,564.5228448275863
15121.0,50,2,457.72,3,3,2,332,Potential Loyalists,228.86,2.310126582278481,528.6955696202532
15122.0,114,3,1633.78,2,3,4,234,Need Attention,544.5933333333334,4.345238095238095,2366.3876984126982
15123.0,7,2,2199.31,5,3,5,535,Potential Loyalists,1099.655,2.033426183844011,2236.067270194986
15124.0,23,2,184.19,4,3,1,431,Lost,92.095,2.128279883381924,196.0039358600583
15125.0,25,15,11528.48,4,5,5,455,Champions,768.5653333333333,16.055718475073313,12339.86862170088
15127.0,66,1,406.53,3,1,2,312,Promising,406.53,1.2166666666666666,494.6114999999999
15128.0,60,4,1471.0,3,4,4,344,Loyal Customers,367.75,4.771241830065359,1754.624183006536
15129.0,50,11,3447.4,3,5,5,355,Loyal Customers,313.40000000000003,12.705696202531644,3981.965189873418
15130.0,170,1,330.11,2,1,2,212,Hibernating,330.11,1.8622448979591837,614.7456632653061
15132.0,18,5,977.9300000000001,4,4,4,444,Champions,195.586,5.244252873563219,1025.7024425287357
15133.0,128,3,982.42,2,3,4,234,Need Attention,327.4733333333333,4.600840336134454,1506.6525210084035
15134.0,15,8,1387.99,4,5,4,454,Champions,173.49875,8.31908831908832,1443.3514245014246
15135.0,239,1,139.05,1,1,1,111,Hibernating,139.05,2.874015748031496,399.63188976377955
15136.0,3,4,1286.7,5,4,4,544,Champions,321.675,4.022038567493113,1293.7892561983472
15139.0,240,2,178.96,1,3,1,131,Lost,89.48,5.7936507936507935,518.415873015873
15140.0,52,7,2354.25,3,5,5,355,Loyal Customers,336.32142857142856,8.136942675159236,2736.628184713376
15142.0,46,1,498.74,3,1,3,313,Lost,498.74,1.140625,568.8753125000001
15143.0,226,1,259.45,1,1,2,112,Hibernating,259.45,2.607142857142857,676.4232142857143
15144.0,8,17,6580.44,5,5,5,555,Champions,387.0847058823529,17.33240223463687,6709.1078212290495
15145.0,4,4,1194.73,5,4,4,544,Champions,298.6825,4.033149171270718,1204.6310773480664
15146.0,165,2,1327.16,2,3,4,234,Need Attention,663.58,3.6318407960199006,2410.0169154228856
15147.0,240,1,623.5,1,1,3,113,Lost,623.5,2.8968253968253967,1806.170634920635
15148.0,11,1,301.29,5,1,2,512,New Customers,301.29,1.028169014084507,309.77704225352113
15149.0,134,1,520.8000000000001,2,1,3,213,Lost,520.8000000000001,1.5732758620689655,819.3620689655173
15150.0,17,10,5291.33,4,5,5,455,Champions,529.133,10.458452722063036,5533.912464183381
15152.0,10,13,4745.69,5,5,5,555,Champions,365.0530769230769,13.328651685393258,4865.665308988763
15153.0,31,1,329.25,4,1,2,412,New Customers,329.25,1.0895522388059702,358.7350746268657
15154.0,75,1,254.28,2,1,2,212,Hibernating,254.28,1.254295532646048,318.9422680412371
15156.0,1,3,961.49,5,3,4,534,Potential Loyalists,320.49666666666667,3.0,961.49
15157.0,4,3,1936.07,5,3,4,534,Potential Loyalists,645.3566666666667,3.0248618784530388,1952.114779005525
15158.0,45,1,401.40000000000003,3,1,2,312,Promising,401.40000000000003,1.1370716510903427,456.4205607476636
15159.0,2,30,18641.010000000002,5,5,5,555,Champions,621.3670000000001,30.082417582417584,18692.22156593407
15160.0,357,1,158.16,1,1,1,111,Hibernating,158.16,40.55555555555556,6414.266666666666
15163.0,18,2,304.47,4,3,2,432,Potential Loyalists,152.235,2.0977011494252875,319.3435344827587
15164.0,69,3,824.58,3,3,3,333,Potential Loyalists,274.86,3.686868686868687,1013.3727272727273
15165.0,373,1,487.75,1,1,3,113,Lost,487.75,-52.142857142857146,-25432.678571428572
15167.0,321,1,158.8,1,1,1,111,Hibernating,158.8,8.11111111111111,1288.0444444444445
15168.0,26,1,106.56,4,1,1,411,New Customers,106.56,1.0735294117647058,114.39529411764705
15171.0,331,1,1289.5,1,1,4,114,Lost,1289.5,10.428571428571429,13447.642857142857
15172.0,9,5,1624.05,5,4,4,544,Champions,324.81,5.1120448179271705,1660.4432773109243
15174.0,323,1,135.75,1,1,1,111,Hibernating,135.75,8.488372093023257,1152.2965116279072
15175.0,72,1,224.14,3,1,1,311,Promising,224.14,1.2414965986394557,278.26904761904757
15178.0,260,1,40.5,1,1,1,111,Hibernating,40.5,3.443396226415094,139.4575471698113
15179.0,18,5,2206.95,4,4,5,445,Champions,441.39,5.244252873563219,2314.760775862069
15180.0,367,1,87.5,1,1,1,111,Hibernating,87.5,-365.0,-31937.5
15181.0,66,3,689.4799999999999,3,3,3,333,Potential Loyalists,229.82666666666663,3.6499999999999995,838.867333333333
15182.0,154,2,622.85,2,3,3,233,Need Attention,311.425,3.443396226415094,1072.3596698113208
15184.0,29,2,402.2,4,3,2,432,Potential Loyalists,201.1,2.166172106824926,435.61721068249255
15185.0,70,1,310.62,3,1,2,312,Promising,310.62,1.2331081081081081,383.02804054054053
15186.0,14,2,411.41,4,3,2,432,Potential Loyalists,205.705,2.0738636363636362,426.6041193181818
15187.0,2,16,4777.18,5,5,5,555,Champions,298.57375,16.043956043956044,4790.304120879121
15189.0,1,41,16225.39,5,5,5,555,Champions,395.74121951219513,41.0,16225.39
15192.0,120,3,1044.32,2,3,4,234,Need Attention,348.1066666666666,4.451219512195122,1549.4991869918697
15193.0,61,1,499.32,3,1,3,313,Lost,499.32,1.1967213114754098,597.5468852459016
15194.0,3,15,7616.53,5,5,5,555,Champions,507.76866666666666,15.082644628099175,7658.49435261708
15195.0,3,1,3861.0,5,1,5,515,Lost,3861.0,1.0055096418732783,3882.2727272727275
15197.0,11,3,1079.6100000000001,5,3,4,534,Potential Loyalists,359.87000000000006,3.084507042253521,1110.0215492957748
15198.0,92,2,193.64,2,3,1,231,Lost,96.82,2.664233576642336,257.95109489051094
15199.0,59,4,1268.7,3,4,4,344,Loyal Customers,317.175,4.755700325732899,1508.3892508143324
15201.0,87,5,1236.54,2,4,4,244,Need Attention,247.308,6.541218637992832,1617.6956989247312
15203.0,26,6,1827.8,4,5,4,454,Champions,304.6333333333333,6.4411764705882355,1962.1970588235295
15204.0,357,1,316.58,1,1,2,112,Hibernating,316.58,40.55555555555556,12839.077777777778
15205.0,85,2,653.24,2,3,3,233,Need Attention,326.62,2.597864768683274,848.5145907473309
15206.0,10,4,420.29999999999995,5,4,2,542,Potential Loyalists,105.07499999999999,4.101123595505618,430.9255617977527
15208.0,1,5,870.12,5,4,3,543,Loyal Customers,174.024,5.0,870.12
15210.0,225,1,331.18,1,1,2,112,Hibernating,331.18,2.5886524822695036,857.3099290780142
15211.0,60,2,894.4100000000001,3,3,3,333,Potential Loyalists,447.20500000000004,2.3856209150326797,1066.8616013071896
15212.0,241,1,101.8,1,1,1,111,Hibernating,101.8,2.92,297.256
15213.0,319,2,328.35,1,3,2,132,About to Sleep,164.175,15.53191489361702,2549.9521276595747
